News,Rating
"Alexandria Ocasio-Cortez exaggerated the danger she was in during the Jan. 6, 2021, Capitol riot, in that she ""wasn't even in the Capitol building"" when the rioting occurred",mostly-false
A photograph shows one of nine parents deported by Trump being reunited with his child in the U.S. during the Biden administration,miscaptioned
"Six people were arrested on Feb. 1, 2021, after temporarily altering the Hollywood sign to read “Hollyboob.""",true
A prostitute named Gerda Puridle invented elongated eyelashes in the 1880s.,false
"""Spirit photographer"" William Mumler captured a picture of Abraham Lincoln's ghost in a studio portrait of Mary Todd Lincoln",false
"During the 2020 election, U.S. President Joe Biden called for eliminating the ""stepped-up"" basis for capital gains tax",true
"For the first time in over a century, a snowy owl was spotted in New York’s Central Park on Jan. 27, 2021",mostly-true
"Jenny Cudd, a woman accused of participating in the mob attack on the U.S. Capitol, asked a judge to let her travel to Mexico for a four-day vacation planned for February 2021.",true
A photograph shows musician Rihanna holding the flag of Pakistan,false
"Former U.S. President Donald Trump's legal team misspelled ""United States"" on the brief responding to Trump's second impeachment charges",true
"COVID-19 stands for “Certificate of Vaccination ID,” with the number “19” representing the letters “AI,” for “Artificial Intelligence.",false
"U.S. Rep. Marjorie Taylor Greene said ""If English was good enough for Jesus, it’s good enough for us.",false
"A former spy for the Soviet Union's intelligence agency, the KGB, alleged the agency cultivated Donald Trump as an ""asset"" for 40 years",correct-attribution
Myanmar's 2020 election used Dominion Voting Systems and Smartmatic software,false
"Julie Jenkins Fancelli, heiress to the Publix supermarket chain, donated $300,000 to help fund the riot at the U.S. Capitol on Jan. 6, 2021.",mixture
Squeez Bacon —  fully cooked 100% bacon paste in a tube — is a real product,false
A woman inadvertently recorded parts of the military coup in Myanmar while exercising on camera in February 2021,mixture
"Scenes in the 1994 movie ""Forrest Gump"" contain at least two plot inconsistencies",true
U.S. Senate Republican leader Mitch McConnell said that conspiracy-pushing Representative Marjorie Taylor Greene’s views are a “cancer” for the Republican Party.,mixture
Observing an individual moment of silence for each Jewish victim of the holocaust would take over 11 years,true
A photograph shows former film actor Cameron Diaz working a regular 9-5 job,miscaptioned
New York Mayor Bill de Blasio killed a groundhog on Groundhog Day.,mixture
"Mardi Gras parades were canceled in 2021 to limit the spread of COVID-19. Instead, some people decorated their houses like parade floats in a trend that some called “Yardi Gras.",true
A photograph shows U.S. Assistant Secretary for Health Rachel Levine and her family.,false
Drinking apple juice can increase penis size,false
"In Australia, some people have to conduct repairs on machines used to help decompose sewage by diving into poop and other kinds of refuse",true
"U.S. President Joe Biden, or his administration, announced in January 2021 that they would lower the age of sexual consent to 8 years old",false
Facebook apologized for erroneously removing posts about an English park named Plymouth Hoe,true
"A new Google Maps update introduced a ""show Republicans"" feature",labeled-satire
"As part of its annual fundraiser, San Antonio Zoo in Texas is offering scorned lovers the chance to name a cockroach or rodent after their ex before it is fed to a larger animal.",true
U.S. Rep. Marjorie Taylor Greene of Georgia speculated that the real culprit behind the November 2018 wildfires in California may have been a Jewish laser beam from space,mixture
"The Texas Department of Public Safety sent out an Amber alert for the horror doll Chucky and his ""son"" Glen",true
A broadcast by Houston's KLEE-TV was picked up in England three years after the station had gone off the air,false
U.S. House Speaker Nancy Pelosi invested as much as $1 million in Tesla in December 2020,mixture
"A photograph shows actor Steve Buscemi at the premiere of ""Hellraiser III: Hell on Earth"" in 1992.",miscaptioned
"Images from a ""kiss cam"" suggest an awkward moment between model Katherine Webb and a young boy",miscaptioned
"Russia has a ""Military Disneyland"" theme park aimed at inspiring young people to do ""military-patriotic"" work.",mixture
"Crests featuring a blue verification check mark are available for homes in the Bay Area that contain an influencer, public figure, or brand representative",labeled-satire
"A newly discovered chameleon species in Madagascar may include the smallest mature male reptiles known to science, but they have disproportionately large genitalia.",true
"Homework spelled backwards —  i.e. ""krowemoh"" — translates to ""child abuse"" in Latin",false
A former QAnon believer apologized to Anderson Cooper for thinking ate babies.,true
"QAnon proponent Jake Angeli, who faces criminal charges related to the U.S. Capitol insurrection, was willing to testify against President Donald Trump in his second impeachment trial set to begin in early 2021",mixture
The Black Lives Matter movement was nominated for a 2021 Nobel Peace Prize,true
"On Nov. 3, 2020, Trump campaign adviser Harlan Hill said he'd livestream himself eating his shoe if Joe Biden won the presidential election",correct-attribution
The government declassified a picture that showed military and government personnel surrounding a flyer saucer,false
Actor Betty White was born before the invention of a commercial bread-slicing machine,true
Keanu Reeves is Sandra Bullock's son,false
"A picture shows a new animal species that's ""taking over"" at Chernobyl",miscaptioned
Cracking your knuckles will give you arthritis,false
"High federal taxes forced Jen Ellis, the creator of U.S. Sen. Bernie Sanders' meme-famous mittens, to stop selling recycled wool products",mixture
Oreos have a new Lady Gaga-themed cookie,true
"Kevin Seefried, who carried a Confederate flag into the U.S. Capitol during the attack on the building in January 2021, is registered as a Democrat in Delaware",unproven
"Subway’s tuna is not actually tuna or even fish, but a ""mixture of various concoctions.""",unproven
"A permanent perimeter fence is planned for the U.S. Capitol in response to the Jan. 6, 2021, insurrection",mixture
"""Hercules"" actor Kevin Sorbo died in 2020",false
"The MSNBC news and politics show ""The 11th Hour with Brian Williams"" cut to the famous ""you complete me"" scene from ""Jerry Magure"" instead of footage of a meeting between Kevin McCarthy and Donald Trump",true
Former U.S. first lady Melania Trump had her own private bedroom on Air Force One,false
"When he was still a candidate for the presidency in October 2020, U.S. President Joe Biden said, “You can’t legislate by executive order unless you’re a dictator.",mostly-false
"In late January 2021, following a Facebook outage, typing a single letter or the word ""video"" in the Facebook search bar returned pornographic videos",mostly-true
