News,Rating
"Facebook posts stated on January 22, 2021 in a Facebook post: Says Donald Trump offered his hotel “to our troops to sleep in after they were put in a car garage.”",false
"Facebook posts stated on January 22, 2021 in a Facebook post: Hank Aaron’s death was caused by a COVID-19 vaccine.",false
"James Tedisco stated on January 5, 2021 in a news release: “New York leads the nation in out-migration of residents, with 126,000 people leaving last year and over one million in the past decade.”",half-true
"Facebook posts stated on January 20, 2021 in a Facebook post: Says a video shows Joe Biden boasted in 2006 “about voting for ‘700 miles of fence’” and “talking about immigration in some entirely different ways than he does today.”",half-true
"Colin Schmitt stated on January 14, 2021 in a news conference: “We have scientific data, from all different levels, but particularly from the high school sports levels, from numerous different states that shows that it is safe to play what New York is considering high-risk sports.”",mostly-false
"L. Lin Wood stated on January 25, 2021 in an interview with the Patriotically Correct Radio Show: “I believe, without having definitive proof, that the military is in charge of our country ... because Joe Biden is an illegal president.”",pants-fire
"Rick Scott stated on January 20, 2021 in a statement given to the press: The Paris Climate Agreement is “bad for America,” because it ""does nothing to hold real polluters, like Communist China and India, accountable.""",mostly-false
"Tony Evers stated on January 12, 2021 in Speech: ""We put $330 million in general school aids — the largest in more than a decade.""",true
"Facebook posts stated on January 21, 2021 in a series of images: Joe Biden was sworn in on a ""Masonic/Illuminati Bible.""",pants-fire
"Facebook posts stated on November 18, 2018 in a Facebook post: Says Maxine Waters said Trump supporters are “not welcome here” and “we must welcome everyone who crosses our borders.”",mostly-false
"Restoration PAC stated on January 20, 2021 in a post: Says President Joe Biden sparked a migrant caravan from Honduras and questioned the loyalty of U.S. troops at the inauguration.",mostly-false
"Viral image stated on January 21, 2021 in a Facebook post: Photos show Joe Biden with a “Chinese handler.”",pants-fire
"Glenn Grothman stated on January 4, 2021 in News release: A majority of Americans have voted for a party that … wants a world in which you cannot call your parents mom and dad.""",false
"Jeremy ""Spike"" Cohen stated on January 22, 2021 in a Facebook post: Says the Biden administration labeled Libertarians terrorists.",false
"Instagram posts stated on January 21, 2021 in an Instagram post: National Guard members turned their backs on Biden’s motorcade on Inauguration Day.",false
"Tweets stated on January 21, 2021 in a tweet: Video shows Biden saying “salute the Marines” after hearing the words in an earpiece before his inauguration.",false
"Facebook posts stated on January 21, 2021 in a Facebook post: “Democrats forced our GREAT troops to sleep on the ground of a PARKING garage after dragging them to DC for photo ops!""",false
"Garlin Gilchrist stated on January 17, 2021 in a speech at MLK Day Jr. Youth Conference: In Michigan, “we were able to really flatten” the racial disparity in COVID-19’s impact “and make significant progress.”",mostly-true
"Facebook posts stated on January 21, 2021 in an image: On Inauguration Day, Vice President Kamala Harris “put her clutch on top of the Bible so her hand is not touching it.”",pants-fire
"The Gateway Pundit stated on January 20, 2021 in an article: “WHO admits their testing grossly overstates individuals testing positive for COVID.”",false
"Facebook posts stated on January 20, 2021 in a Facebook post: “Go to antifa.com and it takes you to Biden’s White House! … Just a slap in the face.”",half-true
"Facebook posts stated on January 20, 2021 in an image: ""By revoking the Keystone pipeline permit, Biden is destroying 11,000 jobs.”",half-true
"Facebook posts stated on January 20, 2021 in a Facebook post: “Military tribunals start Jan. 20, 2021.”",pants-fire
"Rush Limbaugh stated on January 20, 2021 in a radio show segment: Says Joe Biden and Democrats ""have not legitimately won"" the presidency.",pants-fire
"Facebook posts stated on January 20, 2021 in a Facebook post: Says Biden had to take a private plane to D.C. instead of a government plane “because they know he’s not a legitimate president” and ""the military is now responsible for restoring legitimate civilian government.”",false
"Pat Toomey stated on January 19, 2021 in a hearing: “There will be several thousand dollars in payments going to families with six-figure incomes who’ve had no income interruption whatsoever.”",true
"Wayne Christian stated on January 5, 2021 in a letter: Says that the Paris Climate Accord will cost the U.S. economy ""6.5 million jobs and $3 trillion in economic growth by 2040.""",half-true
"Facebook posts stated on January 20, 2021 in a Facebook post: Says Joe Exotic was pardoned.",false
"Instagram posts stated on January 13, 2021 in a post: A photo caption says vendors named “Nah” and “Stop asking me questions before you get your a-- kicked” sold Trump-themed merchandise to “stupid” people outside the U.S. Capitol on Jan. 6.",pants-fire
"YouTube videos stated on January 19, 2021 in a YouTube post: “Military brass band plays ‘Hit the Road Jack’ as Trump leaves office.”",false
"Bloggers stated on January 20, 2021 in a blog post: Donald Trump’s letter to Joe Biden said, “You know I won.”",false
"Jordan Rachel stated on January 16, 2021 in a tweet: A $15-per-hour minimum wage would raise the price of a Taco Bell burrito to $38.",false
"Kirk Cox stated on January 13, 2021 in a speech.: Virginia ranks “in the bottom third of states” in administering the COVID-19 vaccine.",true
"Rebecca Kleefisch stated on January 14, 2021 in a tweet: “Wisconsin is second to last in the Midwest in our vaccination rate and the governor says he’s ‘satisfied.’”",mostly-true
"L. Lin Wood stated on January 18, 2021 in an interview with the Patriotically Correct Radio Show: ""China was behind the interference and the effort to overthrow our government and the election, election fraud.""",false
"Facebook posts stated on January 17, 2021 in a Facebook post: The COVID-19 vaccine is dangerous because 23 people died in Norway ""within hours” of receiving it.",mostly-false
"Donald Trump stated on October 14, 2020 in a campaign speech: Says Joe Biden has plans to ban animal agriculture and gas-powered cars.",false
"Facebook posts stated on January 17, 2021 in a video: “Barack Obama was arrested.”",pants-fire
"Hogan Gidley stated on January 17, 2021 in a Fox News interview: President Donald Trump “can’t say anything (about the U.S. Capitol riot) because the platforms have removed him.”",false
"Donald Trump Jr. stated on January 17, 2021 in a tweeted video: A video shows Joe Biden lost and confused on stage.",pants-fire
"Facebook posts stated on January 14, 2021 in a Facebook post: “CNN-NPR photojournalist Jade Sacker was embedded with antifa leader"" during the U.S. Capitol attack.",mostly-false
"Bloggers stated on January 13, 2021 in a story: Says Gen. David H. Berger, commandant of the U.S. Marine Corps., refused Nancy Pelosi’s request to use the Marines for inauguration security, telling her “we don’t work for you.”",false
"Jake Corman stated on January 14, 2021 in an interview: Says unproven voter fraud claims didn’t play “any role” in the Capitol riot.",pants-fire
"Facebook posts stated on January 15, 2021 in a headline: “Inauguration Cancelled, Trump Remains in Office.”",pants-fire
"Facebook posts stated on January 15, 2021 in a Facebook post: Says a photo shows armed soldiers protecting Joe Biden’s inauguration.",mostly-false
"Instagram posts stated on January 12, 2021 in an Instagram post: Says Joe Biden stayed silent about violence at Black Lives Matter protests.
",false
"Jon Rosenthal stated on January 5, 2021 in a tweet: Says that “the way to reach ‘herd immunity’ is for >70% of the population to get vaccinated.”",mostly-true
