"Noticia","Tipo","Pagina"
"Tras la confirmación de personas reinfectadas con covid-19, la comunidad científica realiza investigaciones sobre cuánto tiempo dura la inmunidad de un contagiado (defensas o anticuerpos que ha generado el organismo tras la infección). Hasta este lunes 31 de agosto del 2020 se han reportado 25,3 millones de portadores del SARS-CoV-2, en el mundo; solo en Ecuador son 113 767 positivos para la nueva cepa de coronavirus.",0,"El Comercio"
"El Comité de Comercio Exterior (Comex) emitió el pasado 21 de agosto de 2020 una resolución donde establece exigencias para la importación de cerámica plana. La medida entrará en vigencia en un plazo de 45 días, una vez que sea publicada en el Registro Oficial.",0,"El Comercio"
"Si se aprueba su utilización, la vacuna desarrollada por el consorcio liderado por la Universidad de Oxford y la empresa farmacéutica AstraZeneca será probablemente una de las primeras en distribuirse para la profilaxis contra covid-19.",0,"El Comercio"
"La presentación oficial se cumplió este lunes 31 de agosto del 2020. El proyecto Tranvía empezó la comercialización de la tarjeta prepago Movilízate para el pago del pasaje cuando inicie la operación comercial, a finales de septiembre.",0,"El Comercio"
"El Ministerio de Finanzas informó este lunes 31 de agosto del 2020 que se cerró el canje de la deuda externa en bonos.",0,"El Comercio"
"Un grupo de vendedores de la Plaza Eloy Alfaro del cantón Salcedo, en la provincia de Cotopaxi, solicitaron al alcalde William Naranjo la reapertura del centro de comercio este lunes 31 de agosto del 2020.",0,"El Comercio"
"Con cuatro cortes en su cuerpo, realizados con un machete, un perro fue hallado este sábado 29 de agosto del 2020 en el sector de Calderón, en el norte de Quito. El animal tenía heridas que iban desde su cola hasta casi la mitad de la espalda. Esta es la tercera víctima de machetazos que ha llegado a Acción Animal Ecuador desde que se inició la emergencia sanitaria, en marzo de este año.",0,"El Comercio"
"La Fiscalía solicitó a un juez que fije fecha y hora para que se revisen las medidas cautelares que pesan en contra de la prefecta de Pichincha, Paola Pabón. Así lo dio a conocer la funcionaria en un mensaje de Twitter publicado este 31 de agosto del 2020.",0,"El Comercio"
"La Misión Diplomática de los Estados Unidos en el Ecuador anunció este lunes 31 de agosto del 2020 que el diplomático Brian S. Quigley, Jr. es el nuevo cónsul general de ese país en Guayaquil.",0,"El Comercio"
"Un nuevo cambio se produce en la política exterior ecuatoriana. El diplomático de carrera Cristian Espinosa Cañizares es el nuevo embajador Extraordinario y Plenipotenciario de Ecuador ante la Organización de las Naciones Unidas (ONU), con sede en Nueva York, Estados Unidos.",0,"El Comercio"
"La cifra de contagiados con covid-19 en Ecuador registró un aumento de 119 nuevos casos este lunes 31 de agosto del 2020. Así, de acuerdo con el informe del Gobierno, el país alcanzó 113 767 casos de la enfermedad.",0,"El Comercio"
"En Ecuador se habla de dos casos de reinfección de covid-19, uno en Quito y otro en Guayaquil, y de uno probable, en Cuenca.",0,"El Comercio"
"Desde este fin de semana, del 28 al 30 de agosto del 2020, se abrieron nuevamente a los turistas otras siete áreas protegidas, que permanecían cerradas debido a la emergencia sanitaria por el covid-19.",0,"El Comercio"
"A 13 días de que el toque de queda deje de regir en el país, cifras oficiales muestran que en los cinco meses de vigencia 130 670 personas han sido sancionadas por violar la medida.",0,"El Comercio"
"La culminación del estado de excepción no significa poner fin a las restricciones que se aplican en Ecuador desde el 16 de marzo del 2020, para contener la propagación del covid-19.",0,"El Comercio"
"Ecuador cierra la última semana de agosto del 2020 con 742 nuevos contagios confirmados de covid-19 durante las últimas 24 horas hasta las 08:00 de este domingo 30. El informe nacional -divulgado por el Ministerio de Salud Pública (MSP)- documenta 113 648 a escala nacional.",0,"El Comercio"
"Manténgase informado con el podcast: Entérese con EL COMERCIO. A continuación, los temas más relevantes de este domingo 30 de agosto del 2020.",0,"El Comercio"
"El Ministerio de Finanzas dio a conocer hoy, sábado 29 de agosto del 2020, las condiciones del programa a nivel técnico alcanzado con el Fondo Monetario Internacional (FMI).",0,"El Comercio"
"Este sábado 19 de agosto del 2020, un día después de que fuera liberada Elsy Valencia, hermana del futbolista Énner Valencia, la Policía dio a conocer más detalles.",0,"El Comercio"
"La reapertura de las playas de Guayas y Santa Elena se realizó este sábado, 29 de agosto de 2020, bajo un estricto control. Las dos provincias emprendieron protocolos de seguridad para mantener el distanciamiento social de los turistas.",0,"El Comercio"
"El impacto del covid-19 en Ecuador continúa su trayectoria en ascenso. El país amaneció este sábado 29 de agosto del 2020 con 765 nuevos contagios confirmados durante las últimas 24 horas. El informe nacional -divulgado por el Ministerio de Salud Pública (MSP)- documenta 112 906 a escala nacional.",0,"El Comercio"
"El Instituto de Microbiología de la Universidad San Francisco de Quito (IMUSFQ) reportó el primer caso comprobado de reinfección del virus SARS-CoV-2 que causa la enfermedad covid-19 en un paciente ecuatoriano. Lo informó el centro científico la mañana de este sábado 29 de agosto del 2020.",0,"El Comercio"
"Manténgase informado con el podcast: Entérese con EL COMERCIO. A continuación, los temas más relevantes de este sábado 29 de agosto del 2020.",0,"El Comercio"
"Elsy Valencia, hermana del futbolista ecuatoriano Enner Valencia, que había sido secuestrada en San Lorenzo, norte de Ecuador, fue liberada la tarde de este 28 de agosto del 2020. Así lo informó en su cuenta de Twitter la ministra del Interior, María Paula Romo.",0,"El Comercio"
"El 57% de las 630 especies de anfibios que habitan en el país se encuentran amenazadas de extinción. La última actualización de la Lista Roja de estos animales, presentada este viernes 28 de agosto del 2020, demuestra que la fragmentación de los ecosistemas, las actividades extractivas y la deforestación están afectando a sus poblaciones.",0,"El Comercio"
"José Luis Román busca entre granos de arena residuos de dientes de roedores prehistóricos. Quiere entender cómo algunas especies consiguieron sobrevivir hace 40 000 años a la Era del Hielo en los Andes, un fenómeno apenas explorado en lo que hoy es Ecuador.",0,"El Comercio"
"El Parque Nacional Cotacachi-Cayapas empieza a recibir nuevamente visitantes, que llegan atraídos por su belleza escénica y su biodiversidad. Es una de las 13 áreas protegidas del Ecuador que abrieron nuevamente sus puertas desde hoy, 28 de agosto de 2020, para actividades turísticas como senderismo, observación de flora y fauna, andinismo y fotografía.",0,"El Comercio"
"A través de un operativo ejecutado en Sucumbíos, frontera norte con Colombia, las Fuerzas Armadas descubrieron armamento y pertrechos militares.",0,"El Comercio"
"El Tribunal de Garantías Penales de Morona Santiago declaró culpable a Francisco Wilson K. W., por la violación de una mujer que acababa de dar a luz. Lo sentenció a 19 años de cárcel.",0,"El Comercio"
"El Gobierno anunció este viernes 28 de agosto del 2020, que la fecha para cerrar o liquidar la renegociación de deuda en bonos será el lunes 31 de agosto del 2020.",0,"El Comercio"
"La jefa de la misión técnica para Ecuador del Fondo Monetario Internacional (FMI), Ceyda Oner, anunció este viernes 28 de agosto del 2020, que el ente alcanzó con el Gobierno un acuerdo a nivel técnico, para un programa de ayuda económica a mediano plazo.",0,"El Comercio"
"El Gobierno alcanzó un acuerdo a nivel técnico para un programa económico con el Fondo Monetario Internacional (FMI) este viernes 28 de agosto del 2020.",0,"El Comercio"
"Lenín Moreno visitó el populoso sector de Monte Sinaí, en el noroeste de Guayaquil. Ahí hizo la entrega de viviendas en terreno propio como parte de la Misión Casa para Todos.",0,"El Comercio"
"En el Código Orgánico de Salud (COS), aprobado el martes 25 de agosto del 2020 y que espera el veto del Ejecutivo, se contemplan 174 faltas cometidas por los profesionales de la salud. En total hay 66 leves, 72 graves y 36 muy graves.",0,"El Comercio"
"El servicio postal estatal y el de courier privado se han vistos afectados por los problemas de logística aérea internacional, causados por la pandemia del covid-19. Esto ha generado limitaciones para el envío y recepción de paquetería de ­ciertos destinos.",0,"El Comercio"
"El Ministerio de Relaciones Exteriores y Movilidad Humana del Ecuador, a través del Viceministerio de Relaciones Exteriores, suscribió un Convenio Básico de Funcionamiento, con la ONG italiana OVCI Nuestra Familia.",0,"El Comercio"
"El presidente de la República, Lenín Moreno, anunció nuevas medidas sociales para mitigar el impacto causado por la pandemia del coronavirus. A través de una cadena nacional efectuada la noche de este jueves 27 de agosto del 2020, adelantó que se entregará un bono especial para 3 000 familias de Galápagos. Días atrás, en la región Insular hubo protestas por la situación económica de sus habitantes.",0,"El Comercio"
"Senderismo, pesca deportiva, andinismo, fotografía y observación de flora y fauna serán algunas de las actividades que se podrán realizar nuevamente en 13 áreas protegidas del país, desde este viernes 28 de agosto del 2020.",0,"El Comercio"
"La audiencia por la acción de protección que planteó la Defensoría del Pueblo en contra del Ministerio de Finanzas, para exigir el pago de los sueldos atrasados a servidores públicos, tendrá que esperar. La diligencia debía realizarse la mañana de este jueves 27 de agosto del 2020, pero fue suspendida por el juez a cargo, Carlos Fuentes.",0,"El Comercio"
"La Unión Nacional de Seguros deberá indemnizar a la Contraloría General del Estado con USD 13 017 568 por los incendios ocurridos el 7 y 12 de octubre de 2019 que afectaron a su sede en Quito.",0,"El Comercio"
"Gerson Almeida y Martha Villafuerte, binomio 'provida' del movimiento Ecuatoriano Unido, aceptaron sus precandidaturas en la Dirección de Organizaciones Políticas del Consejo Nacional Electoral (CNE), al norte de Quito, este jueves 27 de agosto del 2020.",0,"El Comercio"
"Los datos entregados por el Ministerio de Salud Pública (MSP) sobre el número de personas contagiadas con covid-19 en la provincia de Esmeraldas muestran un descenso en las cuatro últimas semanas. Es decir, durante casi todo el mes de agosto del 2020.",0,"El Comercio"
"La aerolínea chileno-brasileña Latam comunicó este jueves 27 de agosto del 2020 que volverá a abrir las rutas internacionales desde Santiago de Chile hacia Montevideo, Nueva York y Los Ángeles, en el marco de la paulatina reapertura de sus operaciones tras suspender el 95% de sus vuelos en marzo a consecuencia del coronavirus. En Ecuador se incrementará un 50% las frecuencias internas semanales respecto a agosto.",0,"El Comercio"
"Andrés Arauz, aspirante a la Presidencia por Centro Democrático, aceptó su precandidatura en la Dirección de Organizaciones Políticas del Consejo Nacional Electoral (CNE), este jueves 27 de agosto del 2020.",0,"El Comercio"
"El Ministerio de Salud Pública (MSP) realizó en Esmeraldas un estudio de seroprevalencia, para detectar la existencia de anticuerpos en la población mayor o igual a 18 años. Se lo hizo por medio de pruebas de sangre. Este miércoles 26 de agosto del 2020 se ejecutó la primera jornada en los barrios Santas Vainas, El Arenal, la Tolita, Unidos Somos Más, Las Palmas, centro de la ciudad y otros.",0,"El Comercio"
